INSERT INTO Aulas (ModalidadeId, InstrutorId, SalaId, Nome, HoraInicio, HoraFim, Capacidade, CreatedAt, UpdatedAt, IsDeleted) VALUES
('1', '8', '6', 'Aerobic', '2026-07-31 11:30:00.0000000', '2026-07-31 12:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '6', '6', 'Body Balance', '2026-07-31 08:30:00.0000000', '2026-07-31 09:15:00.0000000', '25', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '6', '6', 'Core 360', '2026-07-31 09:30:00.0000000', '2026-07-31 10:00:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '14', '6', 'Flex', '2026-07-31 10:15:00.0000000', '2026-07-31 11:15:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '10', '9', 'Pilates', '2026-07-31 16:30:00.0000000', '2026-07-31 17:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '4', '8', 'Séniores em Forma', '2026-07-31 14:15:00.0000000', '2026-07-31 15:00:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '10', '9', 'Yoga', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('1', '2', '10', 'Zumba', '2026-07-31 18:45:00.0000000', '2026-07-31 19:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '13', '4', 'Boxe', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '1', '11', 'Ciclismo', '2026-07-31 15:00:00.0000000', '2026-07-31 16:00:00.0000000', '20', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '11', '12', 'Deka Fit', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '20', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '7', '7', 'Fisiculturismo', '2026-07-31 16:30:00.0000000', '2026-07-31 17:30:00.0000000', '1', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '5', '1', 'Futsal', '2026-07-31 18:00:00.0000000', '2026-07-31 19:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '7', '7', 'Halterofilismo', '2026-07-31 14:30:00.0000000', '2026-07-31 15:30:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '11', '12', 'HYROX', '2026-07-31 17:15:00.0000000', '2026-07-31 18:15:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('2', '14', '1', 'Padel', '2026-07-31 16:15:00.0000000', '2026-07-31 17:45:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '3', '2', 'Natação para Adultos', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '2', '4', 'Natação Artística', '2026-07-31 16:45:00.0000000', '2026-07-31 18:15:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '15', '3', 'Natação para Bebés', '2026-07-31 09:00:00.0000000', '2026-07-31 09:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '9', '4', 'Natação de Competição', '2026-07-31 18:30:00.0000000', '2026-07-31 20:00:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '8', '2', 'Natação para Crianças', '2026-07-31 15:00:00.0000000', '2026-07-31 16:00:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '15', '3', 'Natação Pré-Parto', '2026-07-31 09:45:00.0000000', '2026-07-31 10:15:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '4', '3', 'Natação Sénior', '2026-07-31 11:15:00.0000000', '2026-07-31 11:45:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('3', '11', '4', 'Polo Aquático', '2026-07-31 15:00:00.0000000', '2026-07-31 16:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '9', '13', 'Deficiências Físicas', '2026-07-31 11:30:00.0000000', '2026-07-31 12:00:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '6', '13', 'Doentes Cardíacos', '2026-07-31 10:45:00.0000000', '2026-07-31 11:15:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '3', '13', 'Doentes Oncológicos', '2026-07-31 10:00:00.0000000', '2026-07-31 10:30:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '3', '13', 'Dor Crónica', '2026-07-31 09:15:00.0000000', '2026-07-31 09:45:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '15', '13', 'Grávidas Pós-Parto', '2026-07-31 16:15:00.0000000', '2026-07-31 17:00:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '4', '8', 'Idosos', '2026-07-31 10:00:00.0000000', '2026-07-31 11:00:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '6', '13', 'Lesões Músculo-Esqueléticas', '2026-07-31 15:00:00.0000000', '2026-07-31 16:00:00.0000000', '5', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('4', '12', '9', 'Saúde Mental', '2026-07-31 15:30:00.0000000', '2026-07-31 16:15:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '5', '6', 'Burn', '2026-07-31 16:30:00.0000000', '2026-07-31 17:30:00.0000000', '10', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '13', '7', 'Crossfit', '2026-07-31 12:45:00.0000000', '2026-07-31 14:15:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000',  0),
('5', '7', '7', 'FullBody', '2026-07-31 11:30:00.0000000', '2026-07-31 12:30:00.0000000', '30', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '10', '6', 'GAP', '2026-07-31 17:45:00.0000000', '2026-07-31 18:15:00.0000000', '30', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '7', '7', 'Musculação', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '15', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '12', '6', 'Perda de Gordura', '2026-07-31 18:30:00.0000000', '2026-07-31 19:30:00.0000000', '20', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '1', '11', 'Spinning', '2026-07-31 16:15:00.0000000', '2026-07-31 17:00:00.0000000', '30', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('5', '10', '6', 'XtremFit', '2026-07-31 15:00:00.0000000', '2026-07-31 16:00:00.0000000', '20', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0);

INSERT INTO Inscricaos (AulaId, SocioId, DataInscricao, DataCancelamento, CreatedAt, UpdatedAt, IsDeleted) VALUES
('2', 'Fábio Kasper', '1953-05-14 08:00:00.0000000', 'fkasper53@gmail.com', '932615847', '2026-05-12 08:00:00.0000000', '2026-08-12 08:00:00.0000000', '2026-05-12 08:00:00.0000000', '2026-05-12 08:00:00.0000000', 0),
('3', 'Fausto Lopes', '1990-11-03 08:00:00.0000000', 'flopes90@gmail.com', '964391756', '2026-05-15 08:00:00.0000000', '2027-05-15 08:00:00.0000000', '2026-05-15 08:00:00.0000000', '2026-05-15 08:00:00.0000000', 0),
('2', 'Gabriel Melo', '1981-07-19 08:00:00.0000000', 'gmelo81@gmail.com', '913482657', '2026-05-19 08:00:00.0000000', '2026-08-19 08:00:00.0000000', '2026-05-19 08:00:00.0000000', '2026-05-19 08:00:00.0000000', 0),
('2', 'Guilherme Neves', '2006-01-28 08:00:00.0000000', 'gneves06@gmail.com', '931472586', '2026-05-22 08:00:00.0000000', '2026-08-22 08:00:00.0000000', '2026-05-22 08:00:00.0000000', '2026-05-22 08:00:00.0000000', 0),
('3', 'Helena Oliveira', '1954-09-11 08:00:00.0000000', 'holiveira54@gmail.com', '968152437', '2026-05-26 08:00:00.0000000', '2027-05-26 08:00:00.0000000', '2026-05-26 08:00:00.0000000', '2026-05-26 08:00:00.0000000', 0),
('2', 'Hugo Pereira', '1959-12-05 08:00:00.0000000', 'hpereira59@gmail.com', '912764835', '2026-06-06 08:00:00.0000000', '2026-09-06 08:00:00.0000000', '2026-06-06 08:00:00.0000000', '2026-06-06 08:00:00.0000000', 0),
('2', 'Isaac Quintas', '1977-06-24 08:00:00.0000000', 'iquintas77@gmail.com', '934271856', '2026-06-08 08:00:00.0000000', '2026-09-08 08:00:00.0000000', '2026-06-08 08:00:00.0000000', '2026-06-08 08:00:00.0000000', 0),
('3', 'Ivo Rocha', '1995-04-12 08:00:00.0000000', 'irocha95@gmail.com', '968412753', '2026-06-08 08:00:00.0000000', '2027-06-08 08:00:00.0000000', '2026-06-08 08:00:00.0000000', '2026-06-08 08:00:00.0000000', 0),
('2', 'João Santos', '1986-10-30 08:00:00.0000000', 'jsantos86@gmail.com', '915382476', '2026-06-13 08:00:00.0000000', '2026-09-13 08:00:00.0000000', '2026-06-13 08:00:00.0000000', '2026-06-13 08:00:00.0000000', 0),
('2', 'Júlio Tavares', '1960-11-14 08:00:00.0000000', 'jtavares60@gmail.com', '934851367', '2026-06-16 08:00:00.0000000', '2026-09-16 08:00:00.0000000', '2026-06-16 08:00:00.0000000', '2026-06-16 08:00:00.0000000', 0),
('3', 'Karina Uva', '1992-03-08 08:00:00.0000000', 'kuva92@gmail.com', '968251437', '2026-06-17 08:00:00.0000000', '2027-06-17 08:00:00.0000000', '2026-06-17 08:00:00.0000000', '2026-06-17 08:00:00.0000000', 0),
('2', 'Kévin Vieira', '1973-01-27 08:00:00.0000000', 'kvieira73@gmail.com', '915483276', '2026-06-19 08:00:00.0000000', '2026-09-19 08:00:00.0000000', '2026-06-19 08:00:00.0000000', '2026-06-19 08:00:00.0000000', 0),
('2', 'Leonard Wagner', '1980-11-19 08:00:00.0000000', 'lwagner80@gmail.com', '931684257', '2026-06-19 08:00:00.0000000', '2026-09-19 08:00:00.0000000', '2026-06-19 08:00:00.0000000', '2026-06-19 08:00:00.0000000', 0),
('3', 'Luís Xavier', '1952-07-22 08:00:00.0000000', 'lxavier52@gmail.com', '964615837', '2026-06-21 08:00:00.0000000', '2027-06-21 08:00:00.0000000', '2026-06-21 08:00:00.0000000', '2026-06-21 08:00:00.0000000', 0),
('2', 'Manny Yates', '1997-09-14 08:00:00.0000000', 'myates97@gmail.com', '910740407', '2026-06-24 08:00:00.0000000', '2026-09-24 08:00:00.0000000', '2026-06-24 08:00:00.0000000', '2026-06-24 08:00:00.0000000', 0),
('2', 'Márcio Zambujo', '1965-06-02 10:00:00.000000', 'mzambujo65@gmail.com', '931548726', '2026-06-28 08:00:00.0000000', '2026-09-28 08:00:00.0000000', '2026-06-28 08:00:00.0000000', '2026-06-28 08:00:00.0000000', 0),
('3', 'Nádia Alves', '1991-10-23 10:00:00.000000', 'nalves91@gmail.com', '968741235', '2026-07-01 08:00:00.0000000', '2027-07-01 08:00:00.0000000', '2026-07-01 08:00:00.0000000', '2026-07-01 08:00:00.0000000', 0),
('1', 'Nélson Branco', '1984-12-16 10:00:00.000000', 'nbranco84@gmail.com', '914185362', '2026-07-02 08:00:00.0000000', '2026-08-02 08:00:00.0000000', '2026-07-02 08:00:00.0000000', '2026-07-02 08:00:00.0000000', 0),
('2', 'Olavo Carvalho', '1970-07-29 10:00:00.000000', 'ocarvalho70@gmail.com', '931746523', '2026-07-03 08:00:00.0000000', '2026-10-03 08:00:00.0000000', '2026-07-03 08:00:00.0000000', '2026-07-03 08:00:00.0000000', 0),
('3', 'Óscar Diniz', '2006-05-04 08:00:00.0000000', 'odiniz06@gmail.com', '968124753', '2026-07-03 08:00:00.0000000', '2027-07-03 08:00:00.0000000', '2026-07-03 08:00:00.0000000', '2026-07-03 08:00:00.0000000', 0),
('1', 'Paulo Esteves', '1958-02-11 10:00:00.000000', 'pesteves58@gmail.com', '915244635', '2026-07-04 08:00:00.0000000', '2026-08-04 08:00:00.0000000', '2026-07-04 08:00:00.0000000', '2026-07-04 08:00:00.0000000', 0),
('2', 'Pedro Ferreira', '1975-10-18 10:00:00.000000', 'pferreira75@gmail.com', '933385714', '2026-07-04 08:00:00.0000000', '2026-10-04 08:00:00.0000000', '2026-07-04 08:00:00.0000000', '2026-07-04 08:00:00.0000000', 0),
('3', 'Quintino Gonçalves', '1962-03-09 10:00:00.000000', 'qgoncalves62@gmail.com', '961742835', '2026-07-04 08:00:00.0000000', '2027-07-04 08:00:00.0000000', '2026-07-04 08:00:00.0000000', '2026-07-04 08:00:00.0000000', 0),
('1', 'Quim Hernández', '2008-03-09 10:00:00.000000', 'qhernandez08@gmail.com', '918438578', '2026-07-05 08:00:00.0000000', '2026-08-05 08:00:00.0000000', '2026-07-05 08:00:00.0000000', '2026-07-05 08:00:00.0000000', 0),
('2', 'Rafael Inácio', '1967-07-15 10:00:00.000000', 'rinacio67@gmail.com', '931852363', '2026-07-06 08:00:00.0000000', '2026-10-06 08:00:00.0000000', '2026-07-06 08:00:00.0000000', '2026-07-06 08:00:00.0000000', 0),
('3', 'Raul Jesus', '1955-09-21 10:00:00.000000', 'rjesus55@gmail.com', '964888572', '2026-07-08 08:00:00.0000000', '2027-07-08 08:00:00.0000000', '2026-07-08 08:00:00.0000000', '2026-07-08 08:00:00.0000000', 0),
('1', 'Sara Keller', '1993-06-17 10:00:00.000000', 'skeller93@gmail.com', '915362915', '2026-07-13 08:00:00.0000000', '2026-08-13 08:00:00.0000000', '2026-07-13 08:00:00.0000000', '2026-07-13 08:00:00.0000000', 0),
('2', 'Saúl Lobo', '1983-08-25 10:00:00.000000', 'slobo83@gmail.com', '931481271', '2026-07-14 08:00:00.0000000', '2026-10-14 08:00:00.0000000', '2026-07-14 08:00:00.0000000', '2026-07-14 08:00:00.0000000', 0),
('3', 'Tiago Mendes', '1981-11-12 10:00:00.000000', 'tmendes81@gmail.com', '968268168', '2026-07-15 08:00:00.0000000', '2027-07-15 08:00:00.0000000', '2026-07-15 08:00:00.0000000', '2026-07-15 08:00:00.0000000', 0),
('1', 'Tomás Nobre', '1999-02-04 10:00:00.000000', 'tnobre99@gmail.com', '91247153', '2026-07-18 08:00:00.0000000', '2026-08-18 08:00:00.0000000', '2026-07-18 08:00:00.0000000', '2026-07-18 08:00:00.0000000', 0),
('2', 'Ulísses Ornelas', '1946-07-30 10:00:00.000000', 'uornelas46@gmail.com', '934315364', '2026-07-19 08:00:00.0000000', '2026-10-19 08:00:00.0000000', '2026-07-19 08:00:00.0000000', '2026-07-19 08:00:00.0000000', 0),
('3', 'Úrsula Pinto', '1985-05-18 10:00:00.000000', 'upinto85@gmail.com', '968563249', '2026-07-22 08:00:00.0000000', '2027-07-22 08:00:00.0000000', '2026-07-22 08:00:00.0000000', '2026-07-22 08:00:00.0000000', 0),
('1', 'Vasco Quaresma', '1984-10-22 10:00:00.000000', 'vquaresma84@gmail.com', '915475825', '2026-07-22 08:00:00.0000000', '2026-08-22 08:00:00.0000000', '2026-07-22 08:00:00.0000000', '2026-07-22 08:00:00.0000000', 0),
('2', 'Vera Rodrigues', '1994-06-04 10:00:00.000000', 'vrodrigues94@gmail.com', '931234566', '2026-07-23 08:00:00.0000000', '2026-10-23 08:00:00.0000000', '2026-07-23 08:00:00.0000000', '2026-07-23 08:00:00.0000000', 0),
('3', 'Wanda Silva', '2006-12-24 10:00:00.000000', 'wsilva06@gmail.com', '962813472', '2026-07-23 08:00:00.0000000', '2027-07-23 08:00:00.0000000', '2026-07-23 08:00:00.0000000', '2026-07-23 08:00:00.0000000', 0),
('1', 'Wilson Teixeira', '1986-05-06 10:00:00.000000', 'wteixeira86@gmail.com', '912345789', '2026-07-24 08:00:00.0000000', '2026-08-24 08:00:00.0000000', '2026-07-24 08:00:00.0000000', '2026-07-24 08:00:00.0000000', 0),
('2', 'Xavier Uva', '1989-10-17 10:00:00.00000', 'xuva89@gmail.com', '931742859', '2026-07-24 08:00:00.0000000', '2026-10-24 08:00:00.0000000', '2026-07-24 08:00:00.0000000', '2026-07-24 08:00:00.0000000', 0),
('3', 'Xavier Vaz', '1984-08-15 10:00:00.00000', 'xvaz84@gmail.com', '967483725', '2026-07-28 08:00:00.0000000', '2027-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('1', 'Yasmin Williams', '1995-08-25 10:00:00.00000', 'ywilliams95@gmail.com', '919834279', '2026-07-28 08:00:00.0000000', '2026-08-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('2', 'Yvone Xisto', '2002-11-11 08:00:00.0000000', 'yxisto02@gmail.com', '934157293', '2026-07-29 08:00:00.0000000', '2026-10-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('3', 'Zacarias Young', '1993-03-09 10:00:00.00000', 'zyoung93@gmail.com', '963763963', '2026-07-30 08:00:00.0000000', '2027-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('1', 'Zhang Zao', '2008-04-01 08:00:00.0000000', 'zzao08@gmail.com', '912531844', '2026-07-30 08:00:00.0000000', '2026-08-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0);

INSERT INTO TipoPlanos (Designacao, Preco, CreatedAt, UpdatedAt, IsDeleted) VALUES
('Mensal', '​39.99', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Trimestral', '104.99', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('Anual', '395.99', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0);

INSERT INTO Users (Username, Password, CreatedAt, UpdatedAt, IsDeleted) VALUES
('Admin_FC', 'Temp@ssPASS', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.aandrade85', 'Temp@ss913748205', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.abanderas87', 'Temp@ss934815370', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.dcoracao88', 'Temp@ss965243081', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.ddantas89', 'Temp@ss911582467', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.eevora89', 'Temp@ss938364052', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.ffernandes01', 'Temp@ss967401835', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.fgomes93', 'Temp@ss915174360', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.ghoracio81', 'Temp@ss936812547', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.jivo99', 'Temp@ss964963285', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.kjamaica98', 'Temp@ss912654873', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.mkant76', 'Temp@ss937412586', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.nleandro95', 'Temp@ss968531742', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.rmendonca93', 'Temp@ss915283647', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.snunes79', 'Temp@ss936741358', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('prof.tosorio91', 'Temp@ss961835492 ', '2026-02-01 08:00:00.0000000', '2026-02-01 08:00:00.0000000', 0),
('aalmeida83_FC', 'Temp@ss918273645', '2026-02-16 08:00:00.0000000', '2026-02-16 08:00:00.0000000', 0),
('abarreto74_FC', 'Temp@ss934185296', '2026-02-22 08:00:00.0000000', '2026-02-22 08:00:00.0000000', 0),
('bcosta60_FC', 'Temp@ss963852147', '2026-02-28 08:00:00.0000000', '2026-02-28 08:00:00.0000000', 0),
('bdomingues89_FC', 'Temp@ss915439168', '2026-03-11 08:00:00.0000000', '2026-03-11 08:00:00.0000000', 0),
('celias03_FC', 'Temp@ss931742856', '2026-03-27 08:00:00.0000000', '2026-03-27 08:00:00.0000000', 0),
('cfalcao57_FC', 'Temp@ss964821537', '2026-04-01 08:00:00.0000000', '2026-04-01 08:00:00.0000000', 0),
('dgarcia71_FC', 'Temp@ss913684257', '2026-04-04 08:00:00.0000000', '2026-04-04 08:00:00.0000000', 0),
('dhenriques94_FC', 'Temp@ss937541638', '2026-05-01 08:00:00.0000000', '2026-05-01 08:00:00.0000000', 0),
('eisidoro82_FC', 'Temp@ss968413527', '2026-05-04 08:00:00.0000000', '2026-05-04 08:00:00.0000000', 0),
('ejoao58_FC', 'Temp@ss915782436', '2026-05-11 08:00:00.0000000', '2026-05-11 08:00:00.0000000', 0),
('fkasper53_FC', 'Temp@ss932615847', '2026-05-12 08:00:00.0000000', '2026-05-12 08:00:00.0000000', 0),
('flopes90_FC', 'Temp@ss964391756', '2026-05-15 08:00:00.0000000', '2026-05-15 08:00:00.0000000', 0),
('gmelo81_FC', 'Temp@ss913482657', '2026-05-19 08:00:00.0000000', '2026-05-19 08:00:00.0000000', 0),
('gneves06_FC', 'Temp@ss931472586', '2026-05-22 08:00:00.0000000', '2026-05-22 08:00:00.0000000', 0),
('holiveira54_FC', 'Temp@ss968152437', '2026-05-26 08:00:00.0000000', '2026-05-26 08:00:00.0000000', 0),
('hpereira59_FC', 'Temp@ss912764835', '2026-06-06 08:00:00.0000000', '2026-06-06 08:00:00.0000000', 0),
('iquintas77_FC', 'Temp@ss934271856', '2026-06-08 08:00:00.0000000', '2026-06-08 08:00:00.0000000', 0),
('irocha95_FC', 'Temp@ss968412753', '2026-06-08 08:00:00.0000000', '2026-06-08 08:00:00.0000000', 0),
('jsantos86_FC', 'Temp@ss915382476', '2026-06-13 08:00:00.0000000', '2026-06-13 08:00:00.0000000', 0),
('jtavares60_FC', 'Temp@ss934851367', '2026-06-16 08:00:00.0000000', '2026-06-16 08:00:00.0000000', 0),
('kuva92_FC', 'Temp@ss968251437', '2026-06-17 08:00:00.0000000', '2026-06-17 08:00:00.0000000', 0),
('kvieira73_FC', 'Temp@ss915483276', '2026-06-19 08:00:00.0000000', '2026-06-19 08:00:00.0000000', 0),
('lwagner80_FC', 'Temp@ss931684257', '2026-06-19 08:00:00.0000000', '2026-06-19 08:00:00.0000000', 0),
('lxavier52_FC', 'Temp@ss964615837', '2026-06-21 08:00:00.0000000', '2026-06-21 08:00:00.0000000', 0),
('myates97_FC', 'Temp@ss910740407', '2026-06-24 08:00:00.0000000', '2026-06-24 08:00:00.0000000', 0),
('mzambujo65_FC', 'Temp@ss931548726', '2026-06-28 08:00:00.0000000', '2026-06-28 08:00:00.0000000', 0),
('nalves91_FC', 'Temp@ss968741235', '2026-07-01 08:00:00.0000000', '2026-07-01 08:00:00.0000000', 0),
('nbranco84_FC', 'Temp@ss914185362', '2026-07-02 08:00:00.0000000', '2026-07-02 08:00:00.0000000', 0),
('ocarvalho70_FC', 'Temp@ss931746523', '2026-07-03 08:00:00.0000000', '2026-07-03 08:00:00.0000000', 0),
('odiniz06_FC', 'Temp@ss968124753', '2026-07-03 08:00:00.0000000', '2026-07-03 08:00:00.0000000', 0),
('pesteves58_FC', 'Temp@ss915244635', '2026-07-04 08:00:00.0000000', '2026-07-04 08:00:00.0000000', 0),
('pferreira75_FC', 'Temp@ss933385714', '2026-07-04 08:00:00.0000000', '2026-07-04 08:00:00.0000000', 0),
('qgoncalves62_FC', 'Temp@ss961742835', '2026-07-04 08:00:00.0000000', '2026-07-04 08:00:00.0000000', 0),
('qhernandez08_FC', 'Temp@ss918438578', '2026-07-05 08:00:00.0000000', '2026-07-05 08:00:00.0000000', 0),
('rinacio67_FC', 'Temp@ss931852363', '2026-07-06 08:00:00.0000000', '2026-07-06 08:00:00.0000000', 0),
('rjesus55_FC', 'Temp@ss964888572', '2026-07-08 08:00:00.0000000', '2026-07-08 08:00:00.0000000', 0),
('skeller93_FC', 'Temp@ss915362915', '2026-07-13 08:00:00.0000000', '2026-07-13 08:00:00.0000000', 0),
('slobo83_FC', 'Temp@ss931481271', '2026-07-14 08:00:00.0000000', '2026-07-14 08:00:00.0000000', 0),
('tmendes81_FC', 'Temp@ss968268168', '2026-07-15 08:00:00.0000000', '2026-07-15 08:00:00.0000000', 0),
('tnobre99_FC', 'Temp@ss91247153', '2026-07-18 08:00:00.0000000', '2026-07-18 08:00:00.0000000', 0),
('uornelas46_FC', 'Temp@ss934315364', '2026-07-19 08:00:00.0000000', '2026-07-19 08:00:00.0000000', 0),
('upinto85_FC', 'Temp@ss968563249', '2026-07-22 08:00:00.0000000', '2026-07-22 08:00:00.0000000', 0),
('vquaresma84_FC', 'Temp@ss915475825', '2026-07-22 08:00:00.0000000', '2026-07-22 08:00:00.0000000', 0),
('vrodrigues94_FC', 'Temp@ss931234566', '2026-07-23 08:00:00.0000000', '2026-07-23 08:00:00.0000000', 0),
('wsilva06_FC', 'Temp@ss962813472', '2026-07-23 08:00:00.0000000', '2026-07-23 08:00:00.0000000', 0),
('wteixeira86_FC', 'Temp@ss912345789', '2026-07-24 08:00:00.0000000', '2026-07-24 08:00:00.0000000', 0),
('xuva89_FC', 'Temp@ss931742859', '2026-07-24 08:00:00.0000000', '2026-07-24 08:00:00.0000000', 0),
('xvaz84_FC', 'Temp@ss967483725', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('ywilliams95_FC', 'Temp@ss919834279', '2026-07-28 08:00:00.0000000', '2026-07-28 08:00:00.0000000', 0),
('yxisto02_FC', 'Temp@ss934157293', '2026-07-29 08:00:00.0000000', '2026-07-29 08:00:00.0000000', 0),
('zyoung93_FC', 'Temp@ss963763963', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0),
('zzao08_FC', 'Temp@ss912531844', '2026-07-30 08:00:00.0000000', '2026-07-30 08:00:00.0000000', 0);
